CUST_ACCT_ID,  TARGET_NET_SALES  ,  TARGET_GROSS_PROFIT  ,YR_MTH
16210,3040,425,4/1/2024
942381,1028,144,4/1/2024
451223,4035,663,4/1/2024
776886,3040,444,4/1/2024
115087,1974,281,4/1/2024
66078,7032,1009,4/1/2024
571227,1969,240,4/1/2024
313763,3674,507,4/1/2024
467062,1974,280,4/1/2024
812888,3195,456,4/1/2024
784501,3834,376,4/1/2024
769146,2668,344,4/1/2024
877557,2281,206,4/1/2024
105006,2012,281,4/1/2024
298654,3002,422,4/1/2024
654742,3674,526,4/1/2024
565247,3040,462,4/1/2024
215006,1218,157,4/1/2024
147565,11013,1566,4/1/2024
628864,2012,263,4/1/2024
873697,3045,448,4/1/2024
908008,6503,688,4/1/2024
231609,984,120,4/1/2024
222750,990,160,4/1/2024
941038,5014,688,4/1/2024
217676,2012,263,4/1/2024
66989,6408,888,4/1/2024
450853,3987,580,4/1/2024
762281,1028,144,4/1/2024
134327,2997,383,4/1/2024
501790,2579,332,4/1/2024
839657,1530,229,4/1/2024
314698,3096,454,4/1/2024
246404,6336,1002,4/1/2024
370337,3626,501,4/1/2024
90907,2861,386,4/1/2024
44384,4438,805,4/1/2024
19659,656,80,4/1/2024
718849,1973,374,4/1/2024
637657,9895,1318,4/1/2024
291888,1691,321,4/1/2024
681684,1128,214,4/1/2024
719976,7219,878,4/1/2024
713791,2537,481,4/1/2024
441257,282,54,4/1/2024
413993,7757,49,4/1/2024
374524,1128,214,4/1/2024
736530,3517,466,4/1/2024
417503,1313,159,4/1/2024
156943,984,119,4/1/2024
752002,9760,1494,4/1/2024
619944,3383,641,4/1/2024
823755,14419,1219,4/1/2024
555754,4024,546,4/1/2024
278632,10313,1392,4/1/2024
291083,1969,239,4/1/2024
245948,7092,922,4/1/2024
246270,2959,400,4/1/2024
815426,11580,918,4/1/2024
248038,17951,937,4/1/2024
878947,2055,305,4/1/2024
845310,7069,1030,4/1/2024
879661,1821,137,4/1/2024
859798,2012,264,4/1/2024
880862,4971,664,4/1/2024
685849,2012,281,4/1/2024
854854,984,120,4/1/2024
484236,5014,706,4/1/2024
178367,4024,583,4/1/2024
78492,2959,400,4/1/2024
383412,3032,416,4/1/2024
428249,2012,263,4/1/2024
314836,3040,444,4/1/2024
788928,2012,264,4/1/2024
335032,3987,561,4/1/2024
277760,984,120,4/1/2024
653640,2012,264,4/1/2024
668028,4971,681,4/1/2024
571921,2018,304,4/1/2024
87880,1974,280,4/1/2024
68079,2953,359,4/1/2024
72985,2997,384,4/1/2024
408566,984,120,4/1/2024
841448,5052,726,4/1/2024
621876,19582,2748,4/1/2024
330906,2055,324,4/1/2024
225195,4067,603,4/1/2024
497096,2012,261,4/1/2024
933524,3943,520,4/1/2024
76787,11103,554,4/1/2024
124653,2012,264,4/1/2024
278223,6894,601,4/1/2024
873630,2964,441,4/1/2024
364256,3633,374,4/1/2024
354604,984,120,4/1/2024
78478,1974,280,4/1/2024
67709,2012,261,4/1/2024
874813,3083,447,4/1/2024
922253,4486,342,4/1/2024
802528,1028,181,4/1/2024
961757,11712,1584,4/1/2024
534279,2018,304,4/1/2024
598075,5650,747,4/1/2024
299845,2755,268,4/1/2024
515822,3544,245,4/1/2024
385908,2012,261,4/1/2024
398245,3002,461,4/1/2024
637869,3002,424,4/1/2024
81906,1974,280,4/1/2024
315833,6983,945,4/1/2024
973363,1028,144,4/1/2024
578364,2018,322,4/1/2024
279504,6338,929,4/1/2024
69938,6133,502,4/1/2024
768784,3394,372,4/1/2024
771950,1028,181,4/1/2024
396800,6042,867,4/1/2024
935811,1974,280,4/1/2024
819475,3045,448,4/1/2024
818777,2012,264,4/1/2024
218122,4073,610,4/1/2024
496153,984,120,4/1/2024
291279,6042,885,4/1/2024
74364,990,161,4/1/2024
802534,1451,105,4/1/2024
898829,12317,1687,4/1/2024
895682,984,120,4/1/2024
290280,984,120,4/1/2024
936068,4743,521,4/1/2024
822912,11934,566,4/1/2024
818793,3943,520,4/1/2024
818367,1974,280,4/1/2024
229018,1028,163,4/1/2024
383469,3002,424,4/1/2024
327835,3002,424,4/1/2024
207574,2959,400,4/1/2024
990683,2055,305,4/1/2024
870525,1028,144,4/1/2024
938312,7107,1049,4/1/2024
245771,7046,457,4/1/2024
60416,2997,401,4/1/2024
256386,5014,706,4/1/2024
37245,2251,293,4/1/2024
681890,2537,481,4/1/2024
88217,1266,173,4/1/2024
367322,1502,241,4/1/2024
756281,3012,238,4/1/2024
943833,2907,373,4/1/2024
150797,984,119,4/1/2024
109843,1969,239,4/1/2024
105759,10531,619,4/1/2024
151894,2625,318,4/1/2024
151829,15100,582,4/1/2024
134298,984,119,4/1/2024
134794,328,40,4/1/2024
110072,328,40,4/1/2024
542623,984,119,4/1/2024
341045,550,63,4/1/2024
740930,5629,800,4/1/2024
24583,1266,174,4/1/2024
416731,1945,2,4/1/2024
840529,1796,319,4/1/2024
841568,5675,786,4/1/2024
816418,2486,360,4/1/2024
624372,564,107,4/1/2024
840320,10458,1308,4/1/2024
103556,461,33,4/1/2024
298739,951,159,4/1/2024
117424,4673,657,4/1/2024
117481,27824,3254,4/1/2024
847981,4673,638,4/1/2024
802121,2157,305,4/1/2024
434228,1193,181,4/1/2024
44865,1054,124,4/1/2024
727728,4300,490,4/1/2024
565596,2307,294,4/1/2024
850704,4378,656,4/1/2024
159813,6977,886,4/1/2024
256950,2953,359,4/1/2024
291566,5052,688,4/1/2024
213586,984,120,4/1/2024
192226,2012,300,4/1/2024
277505,3943,520,4/1/2024
311477,5438,742,4/1/2024
302085,1028,181,4/1/2024
224588,4691,428,4/1/2024
310350,1969,240,4/1/2024
618748,1028,161,4/1/2024
808813,2055,305,4/1/2024
640245,2018,305,4/1/2024
582581,5052,671,4/1/2024
385498,2953,359,4/1/2024
366276,2018,322,4/1/2024
167204,3981,503,4/1/2024
30610,984,120,4/1/2024
503390,2351,339,4/1/2024
493757,984,120,4/1/2024
574836,1969,240,4/1/2024
424161,2012,264,4/1/2024
911220,4030,605,4/1/2024
890375,1974,280,4/1/2024
243446,4111,668,4/1/2024
203602,2012,300,4/1/2024
489656,3002,441,4/1/2024
501344,1028,144,4/1/2024
441974,1028,144,4/1/2024
933106,4593,277,4/1/2024
816382,3040,462,4/1/2024
779937,4067,569,4/1/2024
185037,7311,1003,4/1/2024
850188,3382,472,4/1/2024
841556,7069,1026,4/1/2024
190733,2012,263,4/1/2024
617539,1969,240,4/1/2024
127335,2997,403,4/1/2024
114120,7021,983,4/1/2024
491101,9015,1263,4/1/2024
923451,1974,280,4/1/2024
872442,4024,527,4/1/2024
62881,3002,424,4/1/2024
253231,2136,205,4/1/2024
597016,3335,437,4/1/2024
639826,17468,948,4/1/2024
25226,1028,144,4/1/2024
394073,3040,444,4/1/2024
941759,2012,264,4/1/2024
779100,11997,1669,4/1/2024
231702,2012,300,4/1/2024
681149,5063,788,4/1/2024
958712,1974,281,4/1/2024
666119,6036,863,4/1/2024
694266,3040,444,4/1/2024
229777,2012,281,4/1/2024
635731,984,120,4/1/2024
855526,4823,556,4/1/2024
801213,5052,686,4/1/2024
226080,8962,1216,4/1/2024
570027,1969,239,4/1/2024
160932,1028,142,4/1/2024
769963,4680,644,4/1/2024
919587,3040,444,4/1/2024
928640,5787,426,4/1/2024
194007,2055,324,4/1/2024
689599,5057,786,4/1/2024
502549,5009,682,4/1/2024
770616,6902,919,4/1/2024
99338,5014,725,4/1/2024
809567,1969,240,4/1/2024
931007,3002,424,4/1/2024
252386,6525,344,4/1/2024
71788,2959,400,4/1/2024
418952,1028,144,4/1/2024
883978,5411,461,4/1/2024
910355,984,120,4/1/2024
172610,5052,689,4/1/2024
259285,990,161,4/1/2024
453782,984,120,4/1/2024
852588,5009,682,4/1/2024
819468,4896,649,4/1/2024
213947,1028,144,4/1/2024
477601,807,-15,4/1/2024
459031,1617,4,4/1/2024
461555,4852,12,4/1/2024
443066,497,2,4/1/2024
469552,2264,5,4/1/2024
456724,4852,25,4/1/2024
475563,276,20,4/1/2024
473360,7843,1870,4/1/2024
464666,249,1,4/1/2024
458870,3114,-28,4/1/2024
457368,1617,9,4/1/2024
472448,4852,-2,4/1/2024
460426,1613,-28,4/1/2024
469284,212,24,4/1/2024
467135,3039,218,4/1/2024
462628,783,60,4/1/2024
469282,212,24,4/1/2024
457528,2005,250,4/1/2024
479962,1382,103,4/1/2024
476313,1617,8,4/1/2024
482484,138,10,4/1/2024
457691,1168,-30,4/1/2024
477387,2590,197,4/1/2024
478192,2510,51,4/1/2024
472394,380,28,4/1/2024
472771,3114,-57,4/1/2024
459085,3894,178,4/1/2024
475991,52,4,4/1/2024
464935,276,20,4/1/2024
462413,4852,25,4/1/2024
465579,1613,-32,4/1/2024
450863,363,26,4/1/2024
457904,3112,-63,4/1/2024
472450,691,52,4/1/2024
745921,984,120,4/1/2024
474006,1617,-1,4/1/2024
461714,138,11,4/1/2024
456134,990,117,4/1/2024
467244,12940,35,4/1/2024
120522,4852,23,4/1/2024
463702,921,67,4/1/2024
460963,16769,-41,4/1/2024
481412,155,11,4/1/2024
477656,6874,32,4/1/2024
469979,4852,19,4/1/2024
483667,2377,279,4/1/2024
474220,1428,30,4/1/2024
455971,1613,-31,4/1/2024
473523,1761,202,4/1/2024
476204,2426,15,4/1/2024
721181,9705,23,4/1/2024
463217,9705,48,4/1/2024
484846,3377,-39,4/1/2024
478567,107931,-99,4/1/2024
469765,1819,176,4/1/2024
475347,3233,0,4/1/2024
471538,4671,139,4/1/2024
457367,1412,174,4/1/2024
459782,5459,27,4/1/2024
479854,1641,200,4/1/2024
461985,-3097,51,4/1/2024
470249,4852,24,4/1/2024
482164,212,24,4/1/2024
462251,6229,-108,4/1/2024
483182,3255,78,4/1/2024
465204,212,24,4/1/2024
464130,7836,84,4/1/2024
463218,32506,1148,4/1/2024
719402,1412,174,4/1/2024
220710,9132,960,4/1/2024
613995,1028,181,4/1/2024
576808,2662,184,4/1/2024
175520,984,120,4/1/2024
886238,984,120,4/1/2024
457582,311,22,4/1/2024
457045,990,117,4/1/2024
478300,-2001,490,4/1/2024
464184,807,-15,4/1/2024
649537,19252,567,4/1/2024
649537,19252,567,4/1/2024
571240,414,31,4/1/2024
259851,87990,3681,4/1/2024
120293,620,22,4/1/2024
991194,2767,249,4/1/2024
991194,2767,249,4/1/2024
968805,2517,103,4/1/2024
120249,14186,236,4/1/2024
884514,2372,214,4/1/2024
950249,1335,207,4/1/2024
327155,1142,207,4/1/2024
58520,2648,251,4/1/2024
58517,829,61,4/1/2024
99621,5675,210,4/1/2024
797096,3310,79,4/1/2024
797096,3310,79,4/1/2024
137261,0,93,4/1/2024
190125,2537,480,4/1/2024
725769,158537,3156,4/1/2024
771502,1306,-425,4/1/2024
5277,2851,80,4/1/2024
459754,2284,638,4/1/2024
151951,1313,159,4/1/2024
228602,2305,310,4/1/2024
152256,984,119,4/1/2024
89220,1850,77,4/1/2024
155598,984,119,4/1/2024
830392,17124,846,4/1/2024
773031,1715,70,4/1/2024
755518,1142,204,4/1/2024
166949,27,0,4/1/2024
460073,16075,824,4/1/2024
347220,328,40,4/1/2024
111225,282,54,4/1/2024
425708,4846,106,4/1/2024
756227,25878,822,4/1/2024
152421,1192,134,4/1/2024
155929,975,206,4/1/2024
89381,1142,207,4/1/2024
51311,984,120,4/1/2024
930837,9638,356,4/1/2024
773060,1142,207,4/1/2024
299953,22694,838,4/1/2024
716851,206,-3,4/1/2024
175821,1129,574,4/1/2024
867725,7042,1121,4/1/2024
814756,376,77,4/1/2024
58508,12584,500,4/1/2024
771487,184902,49553,4/1/2024
140315,5034,196,4/1/2024
163906,13664,513,4/1/2024
811152,1142,224,4/1/2024
410774,2410,251,4/1/2024
754397,5453,205,4/1/2024
207270,28,1,4/1/2024
136979,4323,328,4/1/2024
998779,241,11,4/1/2024
696330,1142,207,4/1/2024
87577,12501,496,4/1/2024
182022,311,22,4/1/2024
734303,1345,171,4/1/2024
496367,4763,234,4/1/2024
793411,12332,470,4/1/2024
793411,12332,470,4/1/2024
886974,5034,196,4/1/2024
809124,4320,561,4/1/2024
649752,74355,2829,4/1/2024
840615,17939,655,4/1/2024
729473,3235,16,4/1/2024
813937,4601,482,4/1/2024
822347,2466,106,4/1/2024
181901,3387,486,4/1/2024
11655,3256,444,4/1/2024
886673,1129,144,4/1/2024
677446,1995,281,4/1/2024
781154,1335,207,4/1/2024
29060,6665,116,4/1/2024
7362,3256,444,4/1/2024
764030,2050312,66606,4/1/2024
214430,1892,100,4/1/2024
194871,13485,589,4/1/2024
194871,13485,589,4/1/2024
400252,29428,1508,4/1/2024
54960,-33,0,4/1/2024
741146,1129,144,4/1/2024
160541,998,120,4/1/2024
180941,1335,207,4/1/2024
310232,1038,0,4/1/2024
341740,4933,196,4/1/2024
171221,1129,144,4/1/2024
893006,2880,358,4/1/2024
191937,2449,864,4/1/2024
184477,1129,161,4/1/2024
54865,1129,144,4/1/2024
336734,1129,181,4/1/2024
377522,1129,181,4/1/2024
206751,447,54,4/1/2024
953655,42782,-242,4/1/2024
953649,204086,9215,4/1/2024
774245,3074,173,4/1/2024
75270,2313,684,4/1/2024
58625,33395,1386,4/1/2024
868001,18169,1624,4/1/2024
868001,18169,1624,4/1/2024
241097,1129,181,4/1/2024
340926,2517,103,4/1/2024
333279,1127,107,4/1/2024
55053,4484,383,4/1/2024
106220,3604,811,4/1/2024
825491,5797,728,4/1/2024
24277,2119,656,4/1/2024
12033,949,107,4/1/2024
89307,2258,321,4/1/2024
735940,23423,574,4/1/2024
814811,3326,399,4/1/2024
248235,3109,382,4/1/2024
221526,1129,144,4/1/2024
442659,4770,895,4/1/2024
442659,4770,895,4/1/2024
166753,2372,214,4/1/2024
698246,570,41,4/1/2024
734161,2164697,85036,4/1/2024
340079,1129,144,4/1/2024
164405,3387,468,4/1/2024
832307,3387,449,4/1/2024
5001,5736,538,4/1/2024
378488,1129,144,4/1/2024
19904,2980,312,4/1/2024
626314,5587,220,4/1/2024
363390,6876,867,4/1/2024
675436,1335,207,4/1/2024
738600,984,119,4/1/2024
976542,2012,264,4/1/2024
540686,2055,324,4/1/2024
415896,461,36,4/1/2024
852546,6530,-151,4/1/2024
838859,4363,627,4/1/2024
755779,846,160,4/1/2024
350942,20134,706,4/1/2024
988515,2491,56,4/1/2024
529267,6889,439,4/1/2024
529267,6889,439,4/1/2024
755563,282,53,4/1/2024
714803,6193,907,4/1/2024
342655,282,54,4/1/2024
208880,2021,321,4/1/2024
345247,3356,127,4/1/2024
372167,29838,1350,4/1/2024
263912,5033,179,4/1/2024
500795,553,40,4/1/2024
137300,7491,151,4/1/2024
75768,1040,207,4/1/2024
514190,8986,324,4/1/2024
537092,1238,117,4/1/2024
588958,0,48,4/1/2024
200315,207,15,4/1/2024
101996,1674,33,4/1/2024
74965,3810,481,4/1/2024
432170,1142,207,4/1/2024
716047,1451,105,4/1/2024
333821,328,40,4/1/2024
161090,1445,153,4/1/2024
444281,10712,602,4/1/2024
235209,10723,483,4/1/2024
865326,3501,210,4/1/2024
350934,3427,383,4/1/2024
815130,4933,236,4/1/2024
603696,2297,278,4/1/2024
786078,7436329,275391,4/1/2024
685583,1678,67,4/1/2024
60377,2997,420,4/1/2024
346878,4971,664,4/1/2024
93007,2055,288,4/1/2024
160564,1589,180,4/1/2024
910125,984,119,4/1/2024
807933,230,18,4/1/2024
124051,8535,411,4/1/2024
308042,984,119,4/1/2024
102251,230,18,4/1/2024
101014,5690,272,4/1/2024
100446,25693,1054,4/1/2024
382404,984,119,4/1/2024
183159,984,119,4/1/2024
336686,1959,323,4/1/2024
338795,1105,81,4/1/2024
603712,1969,238,4/1/2024
807867,1678,65,4/1/2024
100099,3269,513,4/1/2024
101766,984,119,4/1/2024
101782,9164,437,4/1/2024
298650,15100,582,4/1/2024
284931,8742,439,4/1/2024
102921,984,119,4/1/2024
107086,10735,639,4/1/2024
145329,1313,159,4/1/2024
447261,6857,345,4/1/2024
410423,1969,238,4/1/2024
444315,984,119,4/1/2024
109454,3269,172,4/1/2024
112307,984,119,4/1/2024
106393,10067,366,4/1/2024
107094,984,119,4/1/2024
123643,1959,362,4/1/2024
106864,449,34,4/1/2024
110056,1313,159,4/1/2024
107789,1969,238,4/1/2024
386721,3173,181,4/1/2024
72034,1123,130,4/1/2024
995737,984,120,4/1/2024
158036,1969,240,4/1/2024
910505,35590,1402,4/1/2024
970222,984,119,4/1/2024
547574,4600,216,4/1/2024
321393,282,54,4/1/2024
906404,328,40,4/1/2024
383642,1328,541,4/1/2024
941435,167421,2489,4/1/2024
25235,564,107,4/1/2024
827775,8535,409,4/1/2024
346662,1973,374,4/1/2024
183825,6521,947,4/1/2024
533846,610,93,4/1/2024
412433,984,119,4/1/2024
718544,5338,725,4/1/2024
270466,1203,90,4/1/2024
340243,461,34,4/1/2024
274070,8367,388,4/1/2024
264034,1313,159,4/1/2024
444588,984,119,4/1/2024
144654,2297,278,4/1/2024
854844,984,119,4/1/2024
442084,2297,278,4/1/2024
382349,3269,513,4/1/2024
579755,984,119,4/1/2024
532889,1266,174,4/1/2024
468613,721,117,4/1/2024
443027,984,119,4/1/2024
42450,984,119,4/1/2024
451507,13986,1056,4/1/2024
447967,328,40,4/1/2024
88396,3691,91,4/1/2024
259625,10222,416,4/1/2024
43955,345,27,4/1/2024
202726,9510,652,4/1/2024
304538,2055,231,4/1/2024
955410,311,22,4/1/2024
807917,3471,300,4/1/2024
160440,1969,239,4/1/2024
51594,50294,625,4/1/2024
51594,50294,625,4/1/2024
682208,6289,865,4/1/2024
444737,984,119,4/1/2024
349796,328,40,4/1/2024
386891,36,1,4/1/2024
446106,681679,3121,4/1/2024
415257,984,119,4/1/2024
720748,4476,450,4/1/2024
362140,2662,177,4/1/2024
924410,1995,281,4/1/2024
39299,4409,613,4/1/2024
153163,984,119,4/1/2024
258553,2997,381,4/1/2024
579306,3535,443,4/1/2024
447806,984,119,4/1/2024
335753,783,59,4/1/2024
281824,95323,1649,4/1/2024
806927,984,119,4/1/2024
720706,2616,405,4/1/2024
603704,984,119,4/1/2024
350918,328,40,4/1/2024
407839,1969,238,4/1/2024
420096,1238,121,4/1/2024
51086,14471,557,4/1/2024
108639,1054,124,4/1/2024
480903,984,119,4/1/2024
415745,7446,241,4/1/2024
224671,2790,106,4/1/2024
354886,398,76,4/1/2024
154252,984,119,4/1/2024
955400,5362,230,4/1/2024
446203,622,48,4/1/2024
111865,2349,88,4/1/2024
385503,984,119,4/1/2024
443911,328,40,4/1/2024
581355,984,119,4/1/2024
546488,2934,530,4/1/2024
349314,984,119,4/1/2024
756129,768,29,4/1/2024
137201,2204,306,4/1/2024
732881,2616,410,4/1/2024
308410,4645,681,4/1/2024
106435,1678,58,4/1/2024
102285,1950,449,4/1/2024
78910,11757,388,4/1/2024
612565,1174,87,4/1/2024
528273,1969,238,4/1/2024
571319,984,119,4/1/2024
721811,984,119,4/1/2024
100529,4486,327,4/1/2024
100834,1959,323,4/1/2024
463075,328,40,4/1/2024
567560,984,119,4/1/2024
641679,6814,300,4/1/2024
528166,5734,467,4/1/2024
720292,1969,239,4/1/2024
595171,984,119,4/1/2024
609902,2006,108,4/1/2024
720482,276,20,4/1/2024
100214,3492,295,4/1/2024
522303,328,40,4/1/2024
719393,8535,404,4/1/2024
955330,984,119,4/1/2024
107896,984,119,4/1/2024
100776,3501,221,4/1/2024
89859,691,49,4/1/2024
647280,1105,79,4/1/2024
554443,2978,396,4/1/2024
719864,363,26,4/1/2024
644399,328,40,4/1/2024
590599,1969,238,4/1/2024
173057,984,119,4/1/2024
102228,33046,1338,4/1/2024
563966,1313,159,4/1/2024
718734,984,119,4/1/2024
603670,1036,123,4/1/2024
346997,328,40,4/1/2024
567404,1313,159,4/1/2024
987354,1959,326,4/1/2024
579219,1675,172,4/1/2024
680433,984,119,4/1/2024
603597,2609,461,4/1/2024
422874,4253,632,4/1/2024
105254,3637,393,4/1/2024
955415,328,40,4/1/2024
415695,328,40,4/1/2024
493846,984,119,4/1/2024
757516,5034,184,4/1/2024
350793,1468,154,4/1/2024
807842,2287,365,4/1/2024
105213,984,119,4/1/2024
861582,7878,344,4/1/2024
348315,2287,365,4/1/2024
102483,984,119,4/1/2024
462135,975,206,4/1/2024
444273,975,206,4/1/2024
449324,984,119,4/1/2024
801727,984,119,4/1/2024
449899,984,119,4/1/2024
444786,8334,318,4/1/2024
987342,1821,134,4/1/2024
806828,3356,135,4/1/2024
818102,984,119,4/1/2024
324742,1959,325,4/1/2024
477316,3775,629,4/1/2024
842033,984,119,4/1/2024
778846,1969,238,4/1/2024
102574,3647,296,4/1/2024
427639,984,119,4/1/2024
870416,10484,796,4/1/2024
445486,975,204,4/1/2024
461724,1969,238,4/1/2024
464411,1641,199,4/1/2024
460899,1313,159,4/1/2024
444844,967,70,4/1/2024
447045,4617,477,4/1/2024
449200,3501,224,4/1/2024
444679,13640,854,4/1/2024
987214,2287,363,4/1/2024
806760,984,119,4/1/2024
415992,1959,323,4/1/2024
445858,7550,291,4/1/2024
415968,1991,82,4/1/2024
835690,4308,411,4/1/2024
740383,1678,68,4/1/2024
156455,28032,1100,4/1/2024
408781,984,119,4/1/2024
105783,984,119,4/1/2024
102589,984,119,4/1/2024
133972,328,40,4/1/2024
111009,3922,620,4/1/2024
108886,1105,81,4/1/2024
103358,328,40,4/1/2024
345816,1969,239,4/1/2024
415208,507,38,4/1/2024
345957,984,119,4/1/2024
468330,984,119,4/1/2024
464863,1313,159,4/1/2024
93190,12584,482,4/1/2024
462330,1969,238,4/1/2024
594529,21762,1097,4/1/2024
101543,3560,250,4/1/2024
800076,32719,309,4/1/2024
393662,182,8,4/1/2024
908095,18058,445,4/1/2024
390047,2770,92,4/1/2024
250680,5007,71,4/1/2024
446903,28093,652,4/1/2024
971020,2087,287,4/1/2024
169797,22981,271,4/1/2024
103010,984,119,4/1/2024
345846,984,119,4/1/2024
152819,1313,159,4/1/2024
153171,2947,235,4/1/2024
718874,1959,323,4/1/2024
117173,984,119,4/1/2024
930240,1969,238,4/1/2024
153619,3350,339,4/1/2024
31801,1959,325,4/1/2024
865270,7550,291,4/1/2024
761451,3455,159,4/1/2024
194780,2765,384,4/1/2024
594008,2600,188,4/1/2024
100327,1969,238,4/1/2024
160164,328,40,4/1/2024
346492,2944,445,4/1/2024
103374,1959,326,4/1/2024
76161,2934,531,4/1/2024
446685,984,119,4/1/2024
928921,414,31,4/1/2024
785403,11286,619,4/1/2024
267613,10067,386,4/1/2024
533591,1959,326,4/1/2024
104802,328,40,4/1/2024
854612,3565,142,4/1/2024
80789,4373,705,4/1/2024
339599,1382,164,4/1/2024
79662,328,40,4/1/2024
105478,2297,278,4/1/2024
102509,1969,239,4/1/2024
832321,2662,187,4/1/2024
787378,3591,609,4/1/2024
807057,3407,169,4/1/2024
981122,984,119,4/1/2024
719732,2907,237,4/1/2024
460873,984,119,4/1/2024
470509,1313,159,4/1/2024
446054,1969,238,4/1/2024
448030,1313,159,4/1/2024
154625,2961,414,4/1/2024
743915,5033,190,4/1/2024
444703,984,119,4/1/2024
506146,4215,200,4/1/2024
807743,1762,175,4/1/2024
108591,3212,327,4/1/2024
80306,9428,428,4/1/2024
87769,984,119,4/1/2024
292470,3644,113,4/1/2024
680430,7550,304,4/1/2024
567677,984,119,4/1/2024
743622,2447,225,4/1/2024
603662,1520,174,4/1/2024
686277,1969,238,4/1/2024
101576,4785,89,4/1/2024
545591,1959,325,4/1/2024
696580,12584,493,4/1/2024
558979,18308,733,4/1/2024
721043,3356,116,4/1/2024
572364,2423,94,4/1/2024
665399,1658,167,4/1/2024
105312,207,15,4/1/2024
160622,3259,648,4/1/2024
101507,13423,515,4/1/2024
100799,7469,377,4/1/2024
740658,328,40,4/1/2024
604769,984,119,4/1/2024
750790,984,119,4/1/2024
689636,2297,212,4/1/2024
587792,2287,365,4/1/2024
125876,3281,398,4/1/2024
64220,328,40,4/1/2024
543151,984,119,4/1/2024
722882,6998,307,4/1/2024
665779,7149,730,4/1/2024
617467,1959,325,4/1/2024
604728,984,119,4/1/2024
668819,1969,239,4/1/2024
528034,984,119,4/1/2024
604884,984,119,4/1/2024
721613,2517,102,4/1/2024
108068,1364,162,4/1/2024
100297,4523,209,4/1/2024
361247,1969,238,4/1/2024
748956,1313,159,4/1/2024
528380,328,40,4/1/2024
603795,2234,225,4/1/2024
744238,1959,362,4/1/2024
720912,6018,322,4/1/2024
439757,984,119,4/1/2024
906743,1313,159,4/1/2024
108860,2609,462,4/1/2024
609740,984,119,4/1/2024
537177,1192,134,4/1/2024
108555,2228,161,4/1/2024
528091,984,119,4/1/2024
604652,12584,508,4/1/2024
748742,1330,145,4/1/2024
721100,1313,159,4/1/2024
916142,837,14,4/1/2024
925161,622,44,4/1/2024
410753,1969,238,4/1/2024
377558,984,119,4/1/2024
391963,328,40,4/1/2024
103226,984,119,4/1/2024
807941,8935,702,4/1/2024
408437,328,40,4/1/2024
415067,31774,1372,4/1/2024
505074,984,119,4/1/2024
410241,984,119,4/1/2024
395816,20828,1262,4/1/2024
19417,15429,626,4/1/2024
933470,1823,152,4/1/2024
102780,2006,107,4/1/2024
446104,1959,323,4/1/2024
415893,8626,218,4/1/2024
506835,1969,238,4/1/2024
150888,7550,298,4/1/2024
101097,328,40,4/1/2024
458670,4197,237,4/1/2024
444794,1969,238,4/1/2024
469887,3281,397,4/1/2024
462911,7977,634,4/1/2024
415885,5465,249,4/1/2024
449416,1773,192,4/1/2024
410951,984,119,4/1/2024
423840,2287,363,4/1/2024
426177,1959,325,4/1/2024
466213,984,119,4/1/2024
215134,984,119,4/1/2024
105528,1105,81,4/1/2024
413963,553,39,4/1/2024
414987,984,119,4/1/2024
416172,7878,322,4/1/2024
463109,5243,190,4/1/2024
486107,12501,477,4/1/2024
479463,6014,284,4/1/2024
446260,2953,357,4/1/2024
458753,15036,631,4/1/2024
509782,15061,772,4/1/2024
447322,1833,69,4/1/2024
445882,1036,123,4/1/2024
996541,518,37,4/1/2024
827421,5062,117,4/1/2024
102533,975,206,4/1/2024
444869,3594,578,4/1/2024
357559,984,119,4/1/2024
394161,984,119,4/1/2024
266003,2280,161,4/1/2024
413641,328,40,4/1/2024
412628,984,119,4/1/2024
345714,1969,238,4/1/2024
415349,3036,236,4/1/2024
449738,1313,159,4/1/2024
152033,5034,203,4/1/2024
416016,2650,376,4/1/2024
